fp,county,state,never,rarely,sometimes,frequently,always
36095,Steuben,NY,0.007,0.02,0.04,0.108,0.825
20181,Stevens,KS,0.1,0.27,0.159,0.24,0.231
27141,Stevens,MN,0.064,0.175,0.175,0.239,0.346
53065,Stevens,WA,0.05,0.039,0.069,0.257,0.585
13253,Stewart,GA,0.073,0.079,0.202,0.135,0.51
47155,Stewart,TN,0.039,0.072,0.15,0.183,0.556
30087,Stillwater,MT,0.126,0.214,0.143,0.248,0.269
29199,Stoddard,MO,0.073,0.112,0.209,0.246,0.361
37163,Stokes,NC,0.006,0.005,0.084,0.197,0.708
5133,Stone,AR,0.12,0.093,0.155,0.165,0.467
29201,Stone,MO,0.125,0.115,0.128,0.247,0.385
28123,Stone,MS,0.026,0.049,0.129,0.252,0.543
48427,Stonewall,TX,0.039,0.008,0.023,0.1,0.831
32021,Storey,NV,0.022,0.018,0.09,0.115,0.755
19161,Story,IA,0.18,0.071,0.286,0.159,0.303
33011,Strafford,NH,0.03,0.069,0.066,0.164,0.67
38087,Stutsman,ND,0.217,0.179,0.142,0.246,0.215
56035,Sublette,WY,0.223,0.111,0.061,0.231,0.374
25017,Suffolk,MA,0.023,0.011,0.041,0.127,0.798
36097,Suffolk,NY,0.01,0.009,0.071,0.239,0.67
51800,Suffolk City,VA,0.007,0.048,0.171,0.208,0.565
18145,Sullivan,IN,0.16,0.057,0.177,0.193,0.413
29203,Sullivan,MO,0.212,0.25,0.198,0.098,0.243
33013,Sullivan,NH,0.085,0.067,0.075,0.158,0.615
36099,Sullivan,NY,0.001,0.012,0.042,0.082,0.864
42107,Sullivan,PA,0.066,0.002,0.048,0.173,0.711
47157,Sullivan,TN,0.034,0.025,0.105,0.184,0.653
46111,Sully,SD,0.252,0.095,0.222,0.155,0.276
54089,Summers,WV,0.053,0.104,0.166,0.111,0.567
8111,Summit,CO,0.032,0.038,0.097,0.27,0.563
39147,Summit,OH,0.119,0.195,0.243,0.164,0.279
49037,Summit,UT,0.04,0.064,0.042,0.21,0.644
20183,Sumner,KS,0.142,0.257,0.088,0.195,0.319
47159,Sumner,TN,0.088,0.091,0.202,0.113,0.507
1119,Sumter,AL,0.055,0.068,0.118,0.197,0.562
12113,Sumter,FL,0.047,0.068,0.166,0.265,0.453
13255,Sumter,GA,0.072,0.038,0.179,0.202,0.509
45079,Sumter,SC,0.03,0.016,0.099,0.235,0.62
28125,Sunflower,MS,0.066,0.068,0.148,0.128,0.59
37165,Surry,NC,0.137,0.029,0.178,0.199,0.458
51175,Surry,VA,0.019,0.013,0.063,0.216,0.69
42109,Susquehanna,PA,0.062,0.036,0.104,0.226,0.572
9015,Sussex,DE,0.022,0.041,0.082,0.137,0.718
34031,Sussex,NJ,0.029,0.015,0.063,0.138,0.756
51177,Sussex,VA,0.05,0.019,0.03,0.115,0.785
6097,Sutter,CA,0.022,0.012,0.022,0.149,0.795
48429,Sutton,TX,0.058,0.149,0.221,0.127,0.445
12115,Suwannee,FL,0.017,0.031,0.073,0.175,0.704
37167,Swain,NC,0.029,0.083,0.097,0.217,0.574
30089,Sweet Grass,MT,0.15,0.204,0.191,0.172,0.283
56037,Sweetwater,WY,0.061,0.295,0.23,0.146,0.268
27143,Swift,MN,0.04,0.175,0.172,0.38,0.233
48431,Swisher,TX,0.032,0.077,0.067,0.252,0.572
18147,Switzerland,IN,0.017,0.134,0.104,0.216,0.529
13257,Talbot,GA,0.087,0.116,0.116,0.31,0.37
24033,Talbot,MD,0.087,0.034,0.064,0.094,0.72
13259,Taliaferro,GA,0.055,0.092,0.133,0.203,0.517
1121,Talladega,AL,0.113,0.15,0.208,0.169,0.361
28127,Tallahatchie,MS,0.081,0.124,0.149,0.154,0.491
1123,Tallapoosa,AL,0.067,0.095,0.136,0.296,0.406
19163,Tama,IA,0.075,0.027,0.126,0.277,0.494
29205,Taney,MO,0.142,0.144,0.16,0.238,0.317
22097,Tangipahoa,LA,0.064,0.105,0.117,0.199,0.515
35049,Taos,NM,0.008,0.016,0.031,0.143,0.803
48433,Tarrant,TX,0.084,0.122,0.12,0.224,0.449
28129,Tate,MS,0.106,0.172,0.111,0.194,0.417
13261,Tattnall,GA,0.055,0.056,0.046,0.202,0.641
12117,Taylor,FL,0.037,0.039,0.066,0.141,0.717
13263,Taylor,GA,0.168,0.08,0.089,0.171,0.492
19165,Taylor,IA,0.099,0.059,0.182,0.145,0.516
21209,Taylor,KY,0.04,0.044,0.076,0.081,0.759
48435,Taylor,TX,0.009,0.042,0.08,0.209,0.659
55119,Taylor,WI,0.201,0.165,0.09,0.12,0.424
54091,Taylor,WV,0.072,0.032,0.092,0.288,0.517
17171,Tazewell,IL,0.113,0.057,0.148,0.162,0.52
51179,Tazewell,VA,0.045,0.035,0.097,0.095,0.728
6099,Tehama,CA,0.032,0.028,0.062,0.173,0.705
13265,Telfair,GA,0.065,0.048,0.086,0.158,0.644
8113,Teller,CO,0.043,0.058,0.074,0.26,0.565
22099,Tensas,LA,0.069,0.11,0.096,0.178,0.548
22101,Terrebonne,LA,0.066,0.02,0.179,0.28,0.454
13267,Terrell,GA,0.051,0.076,0.214,0.224,0.434
48437,Terrell,TX,0.084,0.075,0.053,0.255,0.532
48439,Terry,TX,0.023,0.034,0.077,0.144,0.722
16073,Teton,ID,0.123,0.137,0.146,0.171,0.423
30091,Teton,MT,0.179,0.203,0.178,0.256,0.185
56039,Teton,WY,0.095,0.157,0.16,0.247,0.34
29207,Texas,MO,0.137,0.12,0.156,0.176,0.411
40133,Texas,OK,0.095,0.034,0.225,0.169,0.478
31163,Thayer,NE,0.093,0.099,0.11,0.307,0.39
13269,Thomas,GA,0.126,0.069,0.182,0.201,0.422
20185,Thomas,KS,0.041,0.125,0.109,0.252,0.472
31165,Thomas,NE,0.241,0.161,0.101,0.292,0.205
48441,Throckmorton,TX,0.054,0.059,0.12,0.191,0.575
31167,Thurston,NE,0.265,0.08,0.192,0.154,0.309
53067,Thurston,WA,0.022,0.051,0.109,0.132,0.685
13271,Tift,GA,0.156,0.075,0.134,0.208,0.427
41051,Tillamook,OR,0.013,0.016,0.054,0.178,0.738
40135,Tillman,OK,0.106,0.11,0.209,0.212,0.362
36101,Tioga,NY,0.036,0.031,0.057,0.201,0.674
42111,Tioga,PA,0.041,0.04,0.188,0.267,0.464
28131,Tippah,MS,0.109,0.064,0.124,0.224,0.479
18149,Tippecanoe,IN,0.177,0.151,0.088,0.219,0.365
18151,Tipton,IN,0.04,0.089,0.17,0.169,0.532
47161,Tipton,TN,0.071,0.045,0.15,0.214,0.521
28133,Tishomingo,MS,0.137,0.064,0.118,0.182,0.498
48443,Titus,TX,0.021,0.061,0.167,0.154,0.597
21211,Todd,KY,0.092,0.107,0.054,0.261,0.487
27145,Todd,MN,0.082,0.142,0.187,0.174,0.415
46115,Todd,SD,0.232,0.103,0.132,0.173,0.36
9007,Tolland,CT,0.003,0.007,0.055,0.128,0.807
48445,Tom Green,TX,0.034,0.066,0.061,0.226,0.613
36103,Tompkins,NY,0.04,0.019,0.053,0.106,0.782
49039,Tooele,UT,0.107,0.043,0.104,0.273,0.473
30093,Toole,MT,0.158,0.138,0.059,0.143,0.503
13273,Toombs,GA,0.019,0.029,0.03,0.167,0.755
35051,Torrance,NM,0.03,0.039,0.033,0.239,0.659
38089,Towner,ND,0.207,0.205,0.129,0.24,0.219
13275,Towns,GA,0.026,0.096,0.12,0.228,0.53
38091,Traill,ND,0.172,0.061,0.302,0.182,0.283
37169,Transylvania,NC,0.015,0.034,0.116,0.247,0.588
27147,Traverse,MN,0.074,0.062,0.144,0.354,0.365
48447,Travis,TX,0.073,0.135,0.172,0.118,0.501
30095,Treasure,MT,0.126,0.173,0.16,0.255,0.286
20187,Trego,KS,0.127,0.098,0.172,0.216,0.388
55121,Trempealeau,WI,0.02,0.126,0.085,0.381,0.387
13277,Treutlen,GA,0.066,0.088,0.122,0.227,0.496
21213,Trigg,KY,0.137,0.066,0.162,0.208,0.426
21215,Trimble,KY,0.032,0.058,0.047,0.41,0.453
6101,Trinity,CA,0.058,0.031,0.08,0.163,0.669
48449,Trinity,TX,0.019,0.117,0.191,0.264,0.409
46117,Tripp,SD,0.08,0.024,0.104,0.245,0.546
13279,Troup,GA,0.097,0.069,0.179,0.226,0.429
47163,Trousdale,TN,0.096,0.091,0.143,0.187,0.483
39149,Trumbull,OH,0.182,0.119,0.216,0.283,0.2
54093,Tucker,WV,0.108,0.087,0.048,0.292,0.465
6103,Tulare,CA,0.057,0.062,0.141,0.195,0.545
40137,Tulsa,OK,0.041,0.088,0.21,0.286,0.375
28135,Tunica,MS,0.061,0.086,0.118,0.274,0.461
6105,Tuolumne,CA,0.081,0.07,0.055,0.201,0.592
13281,Turner,GA,0.076,0.096,0.098,0.199,0.531
46119,Turner,SD,0.084,0.031,0.128,0.228,0.528
1125,Tuscaloosa,AL,0.041,0.036,0.144,0.247,0.532
39151,Tuscarawas,OH,0.065,0.11,0.102,0.198,0.525
26149,Tuscola,MI,0.048,0.079,0.197,0.189,0.488
13283,Twiggs,GA,0.096,0.07,0.168,0.267,0.399
16075,Twin Falls,ID,0.081,0.199,0.174,0.242,0.304
48451,Tyler,TX,0.007,0.038,0.071,0.271,0.613
54095,Tyler,WV,0.083,0.056,0.137,0.272,0.452
37171,Tyrrell,NC,0.019,0.041,0.1,0.382,0.458
56041,Uinta,WY,0.098,0.278,0.154,0.207,0.264
49041,Uintah,UT,0.152,0.096,0.171,0.3,0.282
36105,Ulster,NY,0.024,0.03,0.043,0.085,0.817
41053,Umatilla,OR,0.013,0.022,0.078,0.242,0.645
47165,Unicoi,TN,0.104,0.069,0.14,0.196,0.49
5135,Union,AR,0.067,0.158,0.22,0.222,0.333
12119,Union,FL,0.037,0.036,0.064,0.235,0.628
13285,Union,GA,0.175,0.031,0.119,0.178,0.497
19167,Union,IA,0.12,0.06,0.285,0.2,0.335
17173,Union,IL,0.07,0.047,0.168,0.245,0.469
18153,Union,IN,0.127,0.071,0.077,0.207,0.517
21217,Union,KY,0.073,0.073,0.111,0.21,0.533
22103,Union,LA,0.031,0.073,0.074,0.211,0.611
28137,Union,MS,0.097,0.052,0.149,0.265,0.437
37173,Union,NC,0.079,0.061,0.086,0.247,0.528
34033,Union,NJ,0.041,0.043,0.036,0.154,0.726
35053,Union,NM,0.002,0.008,0.05,0.193,0.746
39153,Union,OH,0.048,0.056,0.125,0.207,0.565
41055,Union,OR,0.008,0.014,0.046,0.271,0.66
42113,Union,PA,0.025,0.035,0.038,0.141,0.76
45081,Union,SC,0.053,0.095,0.117,0.206,0.529
46121,Union,SD,0.147,0.031,0.097,0.368,0.357
47167,Union,TN,0.081,0.025,0.223,0.138,0.533
48453,Upshur,TX,0.015,0.008,0.024,0.158,0.795
54097,Upshur,WV,0.131,0.039,0.077,0.278,0.475
13287,Upson,GA,0.141,0.042,0.094,0.175,0.547
48455,Upton,TX,0.052,0.077,0.065,0.181,0.625
49043,Utah,UT,0.018,0.1,0.054,0.177,0.651
48457,Uvalde,TX,0.021,0.066,0.054,0.155,0.703
48459,Val Verde,TX,0.051,0.076,0.104,0.179,0.59
2220,Valdez-Cordova,AK,0.048,0.077,0.137,0.381,0.357
35055,Valencia,NM,0.006,0.041,0.055,0.113,0.785
16077,Valley,ID,0.078,0.205,0.152,0.185,0.381
30097,Valley,MT,0.116,0.157,0.126,0.227,0.374
31169,Valley,NE,0.185,0.071,0.066,0.429,0.249
5137,Van Buren,AR,0.067,0.092,0.11,0.234,0.498
19169,Van Buren,IA,0.045,0.075,0.071,0.235,0.574
26151,Van Buren,MI,0.078,0.112,0.077,0.21,0.522
47169,Van Buren,TN,0.112,0.063,0.241,0.133,0.452
39155,Van Wert,OH,0.054,0.059,0.121,0.23,0.535
48461,Van Zandt,TX,0.077,0.058,0.088,0.21,0.567
37175,Vance,NC,0.025,0.013,0.047,0.224,0.691
18155,Vanderburgh,IN,0.089,0.125,0.209,0.234,0.344
42115,Venango,PA,0.046,0.029,0.038,0.065,0.822
6107,Ventura,CA,0.025,0.039,0.115,0.136,0.685
17175,Vermilion,IL,0.013,0.101,0.058,0.155,0.672
22105,Vermilion,LA,0.066,0.072,0.103,0.193,0.566
18157,Vermillion,IN,0.093,0.083,0.102,0.204,0.518
22107,Vernon,LA,0.081,0.064,0.097,0.134,0.625
29209,Vernon,MO,0.056,0.093,0.171,0.247,0.434
55123,Vernon,WI,0.157,0.052,0.093,0.244,0.454
48463,Victoria,TX,0.014,0.022,0.136,0.081,0.747
18159,Vigo,IN,0.033,0.082,0.089,0.444,0.352
55125,Vilas,WI,0.051,0.047,0.138,0.231,0.533
39157,Vinton,OH,0.126,0.204,0.116,0.215,0.339
51810,Virginia Beach City,VA,0.017,0.041,0.062,0.202,0.678
12121,Volusia,FL,0.105,0.055,0.244,0.227,0.369
17177,Wabash,IL,0.036,0.059,0.041,0.222,0.644
18161,Wabash,IN,0.095,0.053,0.106,0.178,0.569
27149,Wabasha,MN,0.169,0.126,0.117,0.192,0.397
20189,Wabaunsee,KS,0.122,0.132,0.112,0.225,0.408
27151,Wadena,MN,0.17,0.113,0.152,0.212,0.353
40139,Wagoner,OK,0.123,0.12,0.102,0.225,0.43
53069,Wahkiakum,WA,0.045,0.057,0.079,0.161,0.658
37177,Wake,NC,0.054,0.016,0.103,0.301,0.527
12123,Wakulla,FL,0.103,0.086,0.19,0.145,0.476
23019,Waldo,ME,0.038,0.071,0.085,0.189,0.617
1127,Walker,AL,0.09,0.081,0.145,0.256,0.429
13289,Walker,GA,0.04,0.077,0.188,0.148,0.547
48465,Walker,TX,0.003,0.05,0.09,0.072,0.784
53071,Walla Walla,WA,0.083,0.022,0.061,0.193,0.641
20191,Wallace,KS,0.104,0.039,0.115,0.298,0.444
48467,Waller,TX,0.138,0.143,0.151,0.161,0.407
41057,Wallowa,OR,0.125,0.04,0.092,0.163,0.581
38093,Walsh,ND,0.202,0.053,0.076,0.314,0.354
28139,Walthall,MS,0.068,0.069,0.217,0.213,0.434
12125,Walton,FL,0.044,0.04,0.176,0.267,0.473
13291,Walton,GA,0.065,0.119,0.087,0.168,0.56
46123,Walworth,SD,0.142,0.066,0.138,0.311,0.343
55127,Walworth,WI,0.116,0.146,0.137,0.191,0.41
19171,Wapello,IA,0.066,0.053,0.209,0.181,0.491
38095,Ward,ND,0.263,0.232,0.127,0.198,0.18
48469,Ward,TX,0.008,0.039,0.138,0.058,0.757
13293,Ware,GA,0.16,0.1,0.114,0.206,0.421
13295,Warren,GA,0.144,0.164,0.117,0.21,0.366
19173,Warren,IA,0.09,0.151,0.185,0.282,0.292
17179,Warren,IL,0.044,0.04,0.141,0.215,0.56
18163,Warren,IN,0.07,0.039,0.115,0.234,0.542
21219,Warren,KY,0.058,0.147,0.135,0.266,0.394
29211,Warren,MO,0.136,0.127,0.174,0.223,0.341
28141,Warren,MS,0.072,0.179,0.155,0.225,0.37
37179,Warren,NC,0.06,0.045,0.067,0.213,0.615
34035,Warren,NJ,0.016,0.027,0.046,0.12,0.791
36107,Warren,NY,0.019,0.011,0.018,0.114,0.839
39159,Warren,OH,0.175,0.018,0.099,0.245,0.463
42117,Warren,PA,0.098,0.044,0.111,0.183,0.565
47171,Warren,TN,0.049,0.041,0.108,0.306,0.497
51181,Warren,VA,0.006,0.021,0.003,0.249,0.721
18165,Warrick,IN,0.113,0.105,0.134,0.223,0.426
49045,Wasatch,UT,0.002,0.114,0.141,0.212,0.532
41059,Wasco,OR,0.043,0.01,0.081,0.155,0.71
27153,Waseca,MN,0.097,0.198,0.146,0.196,0.363
56043,Washakie,WY,0.204,0.155,0.069,0.285,0.287
55129,Washburn,WI,0.082,0.168,0.117,0.243,0.39
1129,Washington,AL,0.018,0.077,0.102,0.307,0.495
5139,Washington,AR,0.116,0.179,0.098,0.262,0.344
8115,Washington,CO,0.065,0.162,0.138,0.267,0.368
10001,Washington,DC,0.026,0.006,0.106,0.051,0.811
12127,Washington,FL,0.035,0.066,0.089,0.192,0.618
13297,Washington,GA,0.106,0.127,0.184,0.141,0.442
19175,Washington,IA,0.03,0.125,0.172,0.21,0.462
16079,Washington,ID,0.068,0.144,0.299,0.147,0.342
17181,Washington,IL,0.1,0.078,0.162,0.195,0.466
18167,Washington,IN,0.118,0.064,0.102,0.25,0.466
20193,Washington,KS,0.188,0.157,0.208,0.184,0.263
21221,Washington,KY,0.066,0.053,0.131,0.152,0.597
22109,Washington,LA,0.068,0.052,0.14,0.221,0.519
24035,Washington,MD,0.002,0.042,0.041,0.309,0.605
23021,Washington,ME,0.062,0.146,0.123,0.189,0.479
27155,Washington,MN,0.196,0.139,0.16,0.11,0.395
29213,Washington,MO,0.053,0.079,0.214,0.155,0.499
28143,Washington,MS,0.131,0.036,0.089,0.176,0.568
37181,Washington,NC,0.042,0.031,0.137,0.159,0.631
31171,Washington,NE,0.152,0.12,0.118,0.302,0.308
36109,Washington,NY,0.012,0.01,0.046,0.098,0.833
39161,Washington,OH,0.069,0.084,0.223,0.412,0.212
40141,Washington,OK,0.042,0.142,0.11,0.225,0.48
41061,Washington,OR,0.034,0.088,0.086,0.189,0.603
42119,Washington,PA,0.078,0.032,0.103,0.211,0.576
44003,Washington,RI,0.016,0.003,0.05,0.123,0.807
47173,Washington,TN,0.086,0.145,0.167,0.181,0.421
48471,Washington,TX,0.029,0.058,0.079,0.179,0.655
49047,Washington,UT,0.121,0.269,0.046,0.389,0.175
51183,Washington,VA,0.012,0.012,0.06,0.218,0.698
50017,Washington,VT,0.029,0.095,0.073,0.107,0.696
55131,Washington,WI,0.031,0.142,0.22,0.298,0.309
40143,Washita,OK,0.074,0.061,0.141,0.243,0.482
32023,Washoe,NV,0.061,0.038,0.052,0.183,0.666
26153,Washtenaw,MI,0.041,0.021,0.14,0.187,0.611
37183,Watauga,NC,0.015,0.02,0.07,0.168,0.727
27157,Watonwan,MN,0.041,0.085,0.129,0.318,0.427
55133,Waukesha,WI,0.071,0.165,0.145,0.258,0.361
55135,Waupaca,WI,0.076,0.069,0.206,0.143,0.506
55137,Waushara,WI,0.109,0.147,0.202,0.186,0.356
13299,Wayne,GA,0.061,0.108,0.109,0.166,0.556
19177,Wayne,IA,0.107,0.128,0.175,0.218,0.372
17183,Wayne,IL,0.023,0.119,0.088,0.266,0.504
18169,Wayne,IN,0.07,0.11,0.237,0.202,0.381
21223,Wayne,KY,0.134,0.172,0.135,0.217,0.342
26155,Wayne,MI,0.116,0.046,0.065,0.297,0.475
29215,Wayne,MO,0.309,0.171,0.231,0.106,0.183
28145,Wayne,MS,0.078,0.085,0.148,0.219,0.47
37185,Wayne,NC,0.027,0.024,0.105,0.158,0.686
31173,Wayne,NE,0.123,0.153,0.119,0.187,0.418
36111,Wayne,NY,0.014,0.023,0.045,0.1,0.818
39163,Wayne,OH,0.09,0.165,0.218,0.147,0.38
42121,Wayne,PA,0.004,0.015,0.115,0.152,0.714
47175,Wayne,TN,0.145,0.147,0.147,0.239,0.323
49049,Wayne,UT,0.068,0.035,0.195,0.244,0.458
54099,Wayne,WV,0.111,0.119,0.186,0.162,0.423
51820,Waynesboro City,VA,0.027,0.028,0.049,0.186,0.71
47177,Weakley,TN,0.14,0.107,0.189,0.212,0.352
48473,Webb,TX,0.016,0.06,0.07,0.236,0.618
49051,Weber,UT,0.039,0.063,0.056,0.254,0.588
13301,Webster,GA,0.095,0.065,0.14,0.226,0.474
19179,Webster,IA,0.034,0.082,0.293,0.221,0.37
21225,Webster,KY,0.211,0.079,0.229,0.172,0.309
22111,Webster,LA,0.071,0.142,0.106,0.244,0.436
29217,Webster,MO,0.164,0.105,0.11,0.125,0.496
28147,Webster,MS,0.158,0.086,0.134,0.213,0.409
31175,Webster,NE,0.135,0.09,0.118,0.278,0.38
54101,Webster,WV,0.065,0.083,0.163,0.211,0.479
8117,Weld,CO,0,0.001,0.064,0.151,0.784
18171,Wells,IN,0.079,0.115,0.092,0.223,0.492
38097,Wells,ND,0.144,0.115,0.205,0.233,0.303
22113,West Baton Rouge,LA,0.076,0.088,0.115,0.271,0.449
22115,West Carroll,LA,0.092,0.066,0.145,0.244,0.453
22117,West Feliciana,LA,0.103,0.046,0.148,0.242,0.461
36113,Westchester,NY,0.026,0.018,0.104,0.13,0.723
42123,Westmoreland,PA,0.009,0.019,0.114,0.224,0.634
51185,Westmoreland,VA,0.062,0.104,0.264,0.16,0.41
56045,Weston,WY,0.142,0.129,0.148,0.207,0.374
54103,Wetzel,WV,0.051,0.067,0.081,0.279,0.521
26157,Wexford,MI,0.091,0.05,0.078,0.246,0.536
48475,Wharton,TX,0.08,0.052,0.094,0.197,0.577
53073,Whatcom,WA,0.042,0.028,0.061,0.122,0.747
30099,Wheatland,MT,0.134,0.176,0.147,0.152,0.391
13303,Wheeler,GA,0.104,0.07,0.053,0.157,0.617
31177,Wheeler,NE,0.086,0.116,0.15,0.261,0.386
41063,Wheeler,OR,0.041,0.083,0.146,0.229,0.501
48477,Wheeler,TX,0.02,0.031,0.087,0.328,0.534
5141,White,AR,0.033,0.06,0.096,0.272,0.539
13305,White,GA,0.029,0.139,0.143,0.139,0.55
17185,White,IL,0.078,0.113,0.271,0.325,0.212
18173,White,IN,0.045,0.038,0.117,0.252,0.548
47179,White,TN,0.061,0.074,0.166,0.218,0.48
32027,White Pine,NV,0.01,0.013,0.248,0.038,0.691
17187,Whiteside,IL,0.042,0.02,0.141,0.276,0.522
13307,Whitfield,GA,0.019,0.064,0.103,0.21,0.603
18175,Whitley,IN,0.097,0.074,0.062,0.356,0.411
21227,Whitley,KY,0.076,0.067,0.063,0.185,0.609
53075,Whitman,WA,0.002,0.009,0.049,0.31,0.629
30101,Wibaux,MT,0.138,0.165,0.178,0.135,0.384
20195,Wichita,KS,0.203,0.115,0.256,0.137,0.291
48479,Wichita,TX,0.033,0,0.064,0.136,0.767
24037,Wicomico,MD,0.04,0.009,0.036,0.152,0.763
48481,Wilbarger,TX,0.011,0.072,0.076,0.216,0.625
1131,Wilcox,AL,0.061,0.098,0.199,0.187,0.455
13309,Wilcox,GA,0.135,0.078,0.162,0.23,0.395
13311,Wilkes,GA,0.057,0.064,0.099,0.347,0.433
37187,Wilkes,NC,0.113,0.053,0.057,0.301,0.476
27159,Wilkin,MN,0.061,0.211,0.157,0.203,0.367
13313,Wilkinson,GA,0.185,0.068,0.203,0.142,0.403
28149,Wilkinson,MS,0.021,0.079,0.095,0.217,0.586
17189,Will,IL,0.118,0.046,0.053,0.327,0.456
48483,Willacy,TX,0.23,0.139,0.158,0.126,0.346
38099,Williams,ND,0.087,0.181,0.208,0.253,0.271
39165,Williams,OH,0.062,0.044,0.085,0.162,0.647
45083,Williamsburg,SC,0.06,0.091,0.126,0.227,0.496
51830,Williamsburg City,VA,0.005,0.009,0.001,0.249,0.737
17191,Williamson,IL,0.086,0.142,0.128,0.3,0.345
47181,Williamson,TN,0.089,0.215,0.136,0.147,0.414
48485,Williamson,TX,0.073,0.046,0.096,0.092,0.692
20197,Wilson,KS,0.011,0.077,0.12,0.201,0.591
37189,Wilson,NC,0.062,0.01,0.072,0.363,0.493
47183,Wilson,TN,0.093,0.135,0.228,0.251,0.292
48487,Wilson,TX,0.046,0.081,0.171,0.168,0.535
51840,Winchester City,VA,0.025,0.056,0.032,0.277,0.611
9009,Windham,CT,0.023,0.014,0.053,0.115,0.795
50019,Windham,VT,0.07,0.174,0.061,0.149,0.546
50021,Windsor,VT,0.031,0.037,0.088,0.205,0.639
48489,Winkler,TX,0.034,0.015,0.067,0.064,0.82
22119,Winn,LA,0.134,0.044,0.063,0.265,0.494
19181,Winnebago,IA,0.055,0.182,0.181,0.245,0.337
17193,Winnebago,IL,0.19,0.144,0.095,0.239,0.332
55139,Winnebago,WI,0.074,0.194,0.126,0.156,0.45
19183,Winneshiek,IA,0.035,0.102,0.123,0.151,0.589
27161,Winona,MN,0.074,0.048,0.117,0.332,0.429
1133,Winston,AL,0.13,0.046,0.328,0.183,0.312
28151,Winston,MS,0.138,0.084,0.164,0.114,0.5
54105,Wirt,WV,0.112,0.059,0.219,0.222,0.389
48491,Wise,TX,0.016,0.033,0.065,0.177,0.708
51187,Wise,VA,0.027,0.017,0.088,0.2,0.669
21229,Wolfe,KY,0.035,0.066,0.116,0.221,0.562
39167,Wood,OH,0.072,0.121,0.142,0.29,0.375
48493,Wood,TX,0,0.003,0.072,0.208,0.716
55141,Wood,WI,0.131,0.177,0.215,0.181,0.296
54107,Wood,WV,0.094,0.099,0.149,0.277,0.381
19185,Woodbury,IA,0.138,0.148,0.252,0.12,0.342
17195,Woodford,IL,0.025,0.066,0.042,0.218,0.649
21231,Woodford,KY,0.102,0.151,0.16,0.169,0.417
5143,Woodruff,AR,0.034,0.028,0.101,0.186,0.651
40145,Woods,OK,0.032,0.112,0.175,0.306,0.375
20199,Woodson,KS,0.128,0.21,0.154,0.246,0.262
40147,Woodward,OK,0.118,0.183,0.162,0.192,0.345
25019,Worcester,MA,0.015,0.003,0.034,0.156,0.792
24039,Worcester,MD,0.004,0.01,0.047,0.128,0.812
13315,Worth,GA,0.173,0.017,0.083,0.157,0.569
19187,Worth,IA,0.209,0.167,0.161,0.101,0.362
29219,Worth,MO,0.11,0.083,0.111,0.25,0.446
2240,Wrangell-Petersburg,AK,0.064,0.071,0.14,0.272,0.453
19189,Wright,IA,0.07,0.329,0.176,0.197,0.228
27163,Wright,MN,0.044,0.088,0.103,0.262,0.503
29221,Wright,MO,0.181,0.092,0.118,0.191,0.418
39169,Wyandot,OH,0.064,0.082,0.144,0.245,0.466
20201,Wyandotte,KS,0.148,0.075,0.111,0.234,0.432
36115,Wyoming,NY,0.026,0.027,0.135,0.138,0.673
42125,Wyoming,PA,0.052,0.02,0.045,0.149,0.735
54109,Wyoming,WV,0.073,0.098,0.176,0.245,0.408
51191,Wythe,VA,0.123,0.099,0.144,0.266,0.368
37191,Yadkin,NC,0.017,0.018,0.09,0.132,0.744
53077,Yakima,WA,0.012,0.035,0.069,0.143,0.74
28153,Yalobusha,MS,0.037,0.062,0.121,0.194,0.587
41065,Yamhill,OR,0.019,0.034,0.069,0.197,0.681
37193,Yancey,NC,0.046,0.071,0.164,0.208,0.511
46125,Yankton,SD,0.084,0.176,0.115,0.251,0.375
36117,Yates,NY,0.001,0.016,0.061,0.132,0.789
4021,Yavapai,AZ,0.033,0.055,0.096,0.148,0.667
28155,Yazoo,MS,0.052,0.145,0.079,0.222,0.502
5145,Yell,AR,0.026,0.054,0.152,0.277,0.491
27165,Yellow Medicine,MN,0.149,0.053,0.225,0.221,0.352
30103,Yellowstone,MT,0.122,0.188,0.16,0.259,0.27
48495,Yoakum,TX,0.087,0.05,0.086,0.196,0.581
6109,Yolo,CA,0.008,0.043,0.084,0.212,0.653
23023,York,ME,0.061,0.026,0.033,0.216,0.664
31179,York,NE,0.245,0.12,0.155,0.141,0.34
42127,York,PA,0.004,0.009,0.08,0.08,0.828
45085,York,SC,0.128,0.054,0.154,0.182,0.483
51193,York,VA,0.079,0.036,0.127,0.127,0.631
48497,Young,TX,0.008,0.127,0.046,0.17,0.649
6111,Yuba,CA,0.024,0.011,0.033,0.156,0.777
2275,Yukon-Koyukuk,AK,0.035,0.119,0.16,0.312,0.374
4023,Yuma,AZ,0.028,0.002,0.058,0.074,0.837
8119,Yuma,CO,0.105,0.087,0.066,0.145,0.597
48499,Zapata,TX,0.046,0.073,0.071,0.283,0.526
48501,Zavala,TX,0.084,0.035,0.065,0.254,0.561
46127,Ziebach,SD,0.082,0.177,0.12,0.204,0.418
